0,1,2,0
53.60009812,46.89840561,47.6084478,0
47.29961861,44.9604213,35.54898717,0
61.20263998,65.27653919,58.13670468,0
46.82101329,53.33219201,42.46670961,0
35.99661676,38.77691536,31.57589495,0
29.73546003,30.83493298,27.26235098,0
48.99242881,46.98237555,44.17739503,0
33.54902451,29.34247661,22.22528646,0
73.85882458,84.23699305,82.91082803,0
48.41336713,41.58680972,36.01456118,0
53.65092151,52.21716486,42.72685596,0
33.71285445,31.24674177,30.57511198,0
60.8422868,60.82809745,57.20424971,0
52.43248876,53.58350052,42.32605067,0
60.02273586,61.9272315,52.47642668,0
41.53479355,43.68894445,39.37445516,0
61.78539865,67.21397873,52.42593826,0
22.10463145,30.28826531,32.97098808,0
30.0149098,45.6478453,51.56908254,0
48.4966225,50.92472537,39.8971262,0
52.88271641,49.27848358,43.41252619,0
81.21692965,72.77064468,61.44356079,0
31.54812454,36.17915309,36.0251155,0
64.16148642,62.3310013,60.36573869,0
34.81066882,36.08864164,31.71520762,0
53.60518751,53.88120273,40.97706672,0
30.93160131,31.44567545,28.76777878,0
55.74964218,65.38379807,63.90823483,0
24.74502027,25.04089932,21.5882854,0
26.51050696,26.53493362,28.7223867,0
35.84371104,27.74706756,22.11030087,0
32.11900068,41.90393839,29.80679038,0
40.92593701,32.51454082,23.51713108,0
79.40966487,82.56447512,75.62619872,0
38.04518169,38.82054455,29.07235889,0
64.40670068,57.90906463,46.93744048,0
45.44715924,49.63568134,44.62043435,0
60.11364752,58.04514692,53.10880409,0
47.53241956,42.41478595,31.19325434,0
34.79540283,33.24708455,28.62127569,0
26.82106064,32.34491758,27.76810734,0
23.65535194,25.87647725,28.52103941,0
40.33778438,47.09687186,41.11022499,0
41.11027719,36.77583686,34.46133415,0
52.02500522,57.45535279,47.18465296,0
61.34973058,50.67678832,49.88571819,0
37.83967006,30.62871672,25.06935059,0
54.50388265,72.44404592,70.13543367,0
86.91204407,83.96780468,70.92236575,0
59.76578761,53.82743867,46.40834065,0
40.5575475,41.03481703,34.46130806,0
78.23684109,80.23321967,65.62683955,0
77.35953608,70.32581177,54.84619802,0
24.29670839,34.89928324,29.28691477,0
46.94116497,46.1562415,45.01405612,0
113.4085119,93.76150166,81.15892681,0
22.31605017,32.66804847,37.63635913,0
37.67600368,43.99166945,42.30667866,0
48.24799997,58.08704273,53.37968555,0
38.90604305,48.338082,50.35342192,0
118.252432,114.9479124,91.14541667,0
40.62626465,36.54138624,41.94503908,0
64.46771523,60.51362515,50.8130913,0
32.2630278,36.68640922,29.83152709,0
64.93008732,67.64102237,64.52231162,0
56.81952823,50.10348007,35.7839303,0
33.18243197,33.46495323,27.11193452,0
54.16481535,58.71216127,41.56252112,0
47.58527273,52.12345328,39.19455556,0
49.23104225,43.56829739,37.41550491,0
57.01926826,61.6544681,48.37361431,0
96.82161015,82.3475101,74.6454746,0
62.92854333,58.16957543,34.7472186,0
20.0383731,22.83656852,18.09356137,0
96.48415022,94.697909,92.65061475,0
21.12999575,33.10319409,31.74549851,0
49.03996452,41.72263611,38.86832674,0
47.34464602,34.93578175,27.55173722,0
21.00092961,26.00771071,18.70265479,0
63.91053484,70.23622158,58.78173256,0
49.7918342,48.26690685,40.39055531,0
38.02697809,40.26367514,37.98635831,0
50.37994781,42.64073129,38.72790366,0
73.29330215,77.32292414,69.49896492,0
38.38718419,30.33281422,26.74473897,0
49.91796528,47.26799579,44.08404503,0
46.89112446,47.80283995,47.34085381,0
35.80888257,38.72865507,33.91136668,0
73.53988095,73.78640798,64.16008772,0
55.71316393,68.84442099,60.29118195,0
40.71348381,48.21558813,40.9319997,0
41.13033075,43.37616115,36.15537913,0
38.36402614,50.75479323,37.55666398,0
65.59227843,76.11179869,79.94336374,0
45.4948196,45.9384316,43.86041217,0
43.47507694,54.10664683,40.8570315,0
54.23252848,63.31934792,55.93071988,0
30.90450285,36.43356668,31.44704556,0
33.66418382,34.27145311,28.85938151,0
33.22799567,35.57054141,26.36595742,0
89.46673709,85.22128906,72.20371891,0
29.04935243,36.38704026,34.94182412,0
42.37726644,51.72294495,38.75686031,0
105.6106494,103.7681515,88.99262849,0
38.08328828,34.74769395,30.92593594,0
34.55659455,38.24867894,33.80449079,0
45.60670287,48.40872325,41.32959273,0
33.37150125,34.80218191,29.29782094,0
76.24943417,88.23934517,84.73838614,0
31.50351847,39.58233533,35.39179294,0
34.32094849,34.03654266,29.72283304,0
57.21772033,52.92307035,48.79932092,0
38.21822479,26.62526261,19.55851403,0
27.35223881,32.42511042,30.60884481,0
45.53286783,44.48623668,32.58969838,0
38.03053721,44.89449015,40.87413936,0
17.23983828,22.45529596,22.33448019,0
38.02142258,38.79106886,29.27768456,0
49.02742793,51.08015645,46.21614992,0
73.43302583,67.90586932,54.90441584,0
34.69066172,31.2022534,30.10726268,0
39.9763017,38.40258396,31.5516117,0
26.05121393,28.29970971,25.87898927,0
49.70471403,49.43202638,45.53558566,0
65.30076445,83.98957836,83.63367262,0
52.53637316,56.13168165,50.72848104,0
59.38348946,66.07535965,53.56174724,0
54.38049933,48.45800574,42.70058966,0
32.3618508,29.14573869,25.94310631,0
68.34569459,71.14654046,61.18115825,0
64.47997359,58.38751707,47.80517031,0
51.72023951,52.76620873,43.05455878,0
58.67088306,56.47189464,49.14893016,2
46.14683864,53.19720937,32.09599704,2
80.20568374,76.383677,71.51320528,2
53.37452214,43.76958845,36.47963227,2
92.9379147,97.25025133,82.57552528,2
57.53508838,48.17494879,42.81643085,2
42.3236966,37.89325497,35.1016758,2
52.96893092,50.36959039,43.39346776,2
97.79767979,91.13681641,83.16747283,2
66.35143841,50.38601856,53.39135727,2
51.84423367,50.01458704,39.55462009,2
76.14107058,81.1262375,65.08302642,2
58.87673006,52.84419295,45.17793599,2
59.6753503,56.31411749,53.51409069,2
66.65429938,64.93315046,62.20747054,2
44.65933341,47.45715395,35.20071539,2
77.38838535,66.21469588,52.05333133,2
77.002017,66.05080526,55.03538004,2
48.30988997,48.06294938,45.67861682,2
53.48948658,55.04384619,47.9744898,2
56.54152391,54.81872859,47.50512997,2
39.77478908,46.5197579,47.36126534,2
65.42498813,52.59644637,39.30332226,2
60.76792517,59.69463152,52.35831066,2
57.63050515,56.97557879,50.69826362,2
36.27159953,40.5075512,35.83118091,2
39.56861875,37.88909531,33.26171991,2
52.1134349,43.12642871,37.3151971,2
83.64080184,83.71144506,74.70805298,2
54.45273035,51.62768994,49.74702802,2
37.12191192,32.76993824,26.86246867,2
40.54397573,38.20143831,33.17042327,2
76.44718443,67.55741371,52.5736594,2
74.55360482,93.67176648,73.52249172,2
68.29297164,73.51826547,70.51808446,2
37.67089277,19.20828356,19.77048495,2
71.76939962,86.66198132,76.77690437,2
53.2037592,55.67047739,45.58930468,2
43.68441015,39.92657187,31.2476342,2
63.51498153,57.06977818,51.41658895,2
60.21905807,57.48313192,48.89845642,2
66.85449996,67.72329536,51.63020473,2
82.71039541,94.44004611,90.04922488,2
77.83008346,65.10327615,51.34238912,2
89.86388605,84.64721939,73.06525935,2
56.85652135,51.33420805,46.31117574,2
130.1204365,137.6044749,129.4494756,2
104.6910823,91.31959401,72.35503148,2
79.11040346,67.01118792,60.76241555,2
49.68714814,52.36677956,48.90252903,2
47.31533401,39.60742175,35.93768046,2
70.03517481,84.73383657,74.35562061,2
48.50859772,64.84861914,77.63388069,2
73.54245687,73.48742112,69.19216988,2
43.51128368,42.84644691,39.75594404,2
45.92901214,44.32925537,36.91350261,2
108.4389142,106.9199875,98.64873162,2
37.99329844,38.61445141,32.87588588,2
47.28418028,44.04877873,37.13701776,2
71.24503243,63.1149688,57.31619975,2
44.83983477,47.89422135,44.27342377,2
63.63708998,76.3555853,64.44924059,2
64.03562981,50.61774818,43.87679078,2
96.14423335,95.21611087,84.68376578,2
39.010124,56.03753889,53.70989865,2
55.95088441,60.09304467,91.41118732,2
61.59941377,51.13783113,44.08086397,2
72.69065126,80.12717146,71.19786297,2
46.7090342,45.1628119,31.78475765,2
56.1763687,50.77949676,44.29611605,2
64.60112078,57.91021245,50.80715959,2
34.19268072,42.26064306,25.62871058,2
49.2795074,54.72525331,53.63508731,2
85.2340719,82.07859487,72.33565299,2
68.69149123,66.27965912,62.50741127,2
64.88071043,61.94752786,44.41887503,2
28.95699918,33.40674848,30.61862978,2
69.90176741,67.80855751,54.86522923,2
77.68149412,82.64779869,71.88220114,2
28.14629191,31.48614249,27.60047832,2
60.24834434,48.60172069,43.91363545,2
63.35150134,59.21533121,54.37277518,2
76.4308533,75.48832928,68.23325064,2
60.11364752,58.04514692,53.10880409,2
38.91299167,41.10614099,38.40086329,2
99.65747024,95.08115221,73.4400085,2
81.66960812,76.03834472,73.56731418,2
47.43413596,55.44895525,50.79190197,2
30.577402,31.24610191,26.30453122,2
33.53305949,31.22799204,31.85048426,2
78.38989508,71.44566581,59.69124178,2
52.02500522,57.45535279,47.18465296,2
38.09034366,36.79474097,31.7795159,2
61.87166867,56.20842587,57.37020933,2
92.74391448,85.22706229,66.7906789,2
95.48478549,99.51429135,95.20594557,2
41.09447645,46.23972834,43.15441276,2
47.33468112,41.32960884,32.88922619,2
38.64795918,40.00935093,26.07033467,2
73.30761054,65.64064793,57.72098423,2
94.61885897,89.49771506,67.16212495,2
56.06152865,45.83187794,34.58731849,2
65.73693878,74.58448516,54.17306586,2
28.99553786,29.33595736,28.4873265,2
20.23972355,24.46773683,21.28284213,2
50.46360346,54.72312953,43.75394518,2
38.73475593,39.10403337,35.97639961,2
68.52149202,55.17009887,46.75159934,2
78.02407738,66.42838435,38.48978741,2
58.01789452,59.5758765,53.92710436,2
56.56602949,60.92561417,59.57943982,2
100.8761348,95.06705807,78.43517876,2
62.55402237,63.1080748,50.51728166,2
41.34831111,38.81297569,31.9906631,2
59.00325635,53.20183893,44.17376504,2
53.1338523,58.41974456,51.9217786,2
